State,Year,Gender,Type,Total
Manipur,2012,Female,By Over Alcoholism,0
Manipur,2012,Female,By Overdose of sleeping pills,0
Manipur,2012,Female,By Self Infliction of injury,0
Manipur,2012,Female,By coming under running vehicles/trains,0
Manipur,2012,Female,By touching electric wires,0
Manipur,2012,Female,Cancellation/Non-Settlement of Marriage,0
Manipur,2012,Female,Cancer,0
Manipur,2012,Female,Causes Not known,0
Manipur,2012,Female,Death of Dear Person,0
Manipur,2012,Female,Diploma,0
Manipur,2012,Female,Divorce,0
Manipur,2012,Female,Divorcee,0
Manipur,2012,Female,Dowry Dispute,0
Manipur,2012,Female,Drug Abuse/Addiction,0
Manipur,2012,Female,Failure in Examination,0
Manipur,2012,Female,Fall in Social Reputation,0
Manipur,2012,Female,Family Problems,7
Manipur,2012,Female,Farming/Agriculture Activity,0
Manipur,2012,Female,Graduate,0
Manipur,2012,Female,House Wife,9
Manipur,2012,Female,Hr. Secondary/Intermediate/Pre-Universit,2
Manipur,2012,Female,Ideological Causes/Hero Worshipping,0
Manipur,2012,Female,Illegitimate Pregnancy,0
Manipur,2012,Female,Illness (Aids/STD),0
Manipur,2012,Female,Insanity/Mental Illness,0
Manipur,2012,Female,Love Affairs,3
Manipur,2012,Female,Married,8
Manipur,2012,Female,Matriculate/Secondary,8
Manipur,2012,Female,Middle,4
Manipur,2012,Female,Never Married,9
Manipur,2012,Female,No Education,4
Manipur,2012,Female,Not having Children(Barrenness/Impotency,0
Manipur,2012,Female,Other Causes (Please Specity),7
Manipur,2012,Female,Other Prolonged Illness,0
Manipur,2012,Female,Others (Please Specify),3
Manipur,2012,Female,Paralysis,0
Manipur,2012,Female,Physical Abuse (Rape/Incest Etc.),0
Manipur,2012,Female,Post Graduate and Above,0
Manipur,2012,Female,Poverty,1
Manipur,2012,Female,Primary,0
Manipur,2012,Female,Professional Activity,0
Manipur,2012,Female,Professional/Career Problem,0
Manipur,2012,Female,Property Dispute,0
Manipur,2012,Female,Public Sector Undertaking,0
Manipur,2012,Female,Retired Person,0
Manipur,2012,Female,Self-employed (Business activity),0
Manipur,2012,Female,Seperated,0
Manipur,2012,Female,Service (Government),0
Manipur,2012,Female,Service (Private),0
Manipur,2012,Female,Student,6
Manipur,2012,Female,Suspected/Illicit Relation,0
Manipur,2012,Female,Unemployed,0
Manipur,2012,Female,Unemployment,0
Manipur,2012,Female,Widowed/Widower,1
Manipur,2012,Male,Bankruptcy or Sudden change in Economic,0
Manipur,2012,Male,By Consuming Insecticides,1
Manipur,2012,Male,By Consuming Other Poison,0
Manipur,2012,Male,By Drowning,0
Manipur,2012,Male,By Fire-Arms,4
Manipur,2012,Male,By Fire/Self Immolation,0
Manipur,2012,Male,By Hanging,17
Manipur,2012,Male,By Jumping from (Building),0
Manipur,2012,Male,By Jumping from (Other sites),0
Manipur,2012,Male,By Jumping off Moving Vehicles/Trains,0
Manipur,2012,Male,By Machine,0
Manipur,2012,Male,By Other means (please specify),1
Manipur,2012,Male,By Over Alcoholism,0
Manipur,2012,Male,By Overdose of sleeping pills,0
Manipur,2012,Male,By Self Infliction of injury,0
Manipur,2012,Male,By coming under running vehicles/trains,0
Manipur,2012,Male,By touching electric wires,0
Manipur,2012,Male,Cancellation/Non-Settlement of Marriage,0
Manipur,2012,Male,Cancer,0
Manipur,2012,Male,Causes Not known,0
Manipur,2012,Male,Death of Dear Person,0
Manipur,2012,Male,Diploma,0
Manipur,2012,Male,Divorce,0
Manipur,2012,Male,Divorcee,0
Manipur,2012,Male,Dowry Dispute,0
Manipur,2012,Male,Drug Abuse/Addiction,0
Manipur,2012,Male,Failure in Examination,0
Manipur,2012,Male,Fall in Social Reputation,0
Manipur,2012,Male,Family Problems,3
Manipur,2012,Male,Farming/Agriculture Activity,0
Manipur,2012,Male,Graduate,1
Manipur,2012,Male,House Wife,0
Manipur,2012,Male,Hr. Secondary/Intermediate/Pre-Universit,10
Manipur,2012,Male,Ideological Causes/Hero Worshipping,0
Manipur,2012,Male,Illegitimate Pregnancy,0
Manipur,2012,Male,Illness (Aids/STD),0
Manipur,2012,Male,Insanity/Mental Illness,0
Manipur,2012,Male,Love Affairs,4
Manipur,2012,Male,Married,11
Manipur,2012,Male,Matriculate/Secondary,10
Manipur,2012,Male,Middle,1
Manipur,2012,Male,Never Married,12
Manipur,2012,Male,No Education,0
Manipur,2012,Male,Not having Children(Barrenness/Impotency,0
Manipur,2012,Male,Other Causes (Please Specity),15
Manipur,2012,Male,Other Prolonged Illness,0
Manipur,2012,Male,Others (Please Specify),10
Manipur,2012,Male,Paralysis,0
Manipur,2012,Male,Physical Abuse (Rape/Incest Etc.),0
Manipur,2012,Male,Post Graduate and Above,0
Manipur,2012,Male,Poverty,0
Manipur,2012,Male,Primary,1
Manipur,2012,Male,Professional Activity,0
Manipur,2012,Male,Professional/Career Problem,1
Manipur,2012,Male,Property Dispute,0
Manipur,2012,Male,Public Sector Undertaking,0
Manipur,2012,Male,Retired Person,0
Manipur,2012,Male,Self-employed (Business activity),0
Manipur,2012,Male,Seperated,0
Manipur,2012,Male,Service (Government),5
Manipur,2012,Male,Service (Private),0
Manipur,2012,Male,Student,8
Manipur,2012,Male,Suspected/Illicit Relation,0
Manipur,2012,Male,Unemployed,0
Manipur,2012,Male,Unemployment,0
Manipur,2012,Male,Widowed/Widower,0
Meghalaya,2001,Female,Bankruptcy or Sudden change in Economic,0
Meghalaya,2001,Female,By Consuming Insecticides,0
Meghalaya,2001,Female,By Consuming Other Poison,0
Meghalaya,2001,Female,By Drowning,1
Meghalaya,2001,Female,By Fire-Arms,2
Meghalaya,2001,Female,By Fire/Self Immolation,3
Meghalaya,2001,Female,By Hanging,5
Meghalaya,2001,Female,By Jumping from (Building),0
Meghalaya,2001,Female,By Jumping from (Other sites),0
Meghalaya,2001,Female,By Jumping off Moving Vehicles/Trains,0
Meghalaya,2001,Female,By Machine,0
Meghalaya,2001,Female,By Other means (please specify),7
Meghalaya,2001,Female,By Over Alcoholism,0
Meghalaya,2001,Female,By Overdose of sleeping pills,0
Meghalaya,2001,Female,By Self Infliction of injury,0
Meghalaya,2001,Female,By coming under running vehicles/trains,0
Meghalaya,2001,Female,By touching electric wires,0
Meghalaya,2001,Female,Cancellation/Non-Settlement of Marriage,0
Meghalaya,2001,Female,Cancer,0
Meghalaya,2001,Female,Causes Not known,3
Meghalaya,2001,Female,Death of Dear Person,0
Meghalaya,2001,Female,Diploma,0
Meghalaya,2001,Female,Divorce,0
Meghalaya,2001,Female,Divorcee,0
Meghalaya,2001,Female,Dowry Dispute,0
Meghalaya,2001,Female,Drug Abuse/Addiction,0
Meghalaya,2001,Female,Failure in Examination,0
Meghalaya,2001,Female,Fall in Social Reputation,0
Meghalaya,2001,Female,Family Problems,2
Meghalaya,2001,Female,Farming/Agriculture Activity,2
Meghalaya,2001,Female,Graduate,0
Meghalaya,2001,Female,House Wife,4
Meghalaya,2001,Female,Hr. Secondary/Intermediate/Pre-Universit,0
Meghalaya,2001,Female,Ideological Causes/Hero Worshipping,0
Meghalaya,2001,Female,Illegitimate Pregnancy,0
Meghalaya,2001,Female,Illness (Aids/STD),0
Meghalaya,2001,Female,Insanity/Mental Illness,1
Meghalaya,2001,Female,Love Affairs,0
Meghalaya,2001,Female,Married,7
Meghalaya,2001,Female,Matriculate/Secondary,1
Meghalaya,2001,Female,Middle,6
Meghalaya,2001,Female,Never Married,8
Meghalaya,2001,Female,No Education,5
Meghalaya,2001,Female,Not having Children(Barrenness/Impotency,0
Meghalaya,2001,Female,Other Causes (Please Specity),8
Meghalaya,2001,Female,Other Prolonged Illness,3
Meghalaya,2001,Female,Others (Please Specify),7
Meghalaya,2001,Female,Paralysis,0
Meghalaya,2001,Female,Physical Abuse (Rape/Incest Etc.),0
Meghalaya,2001,Female,Post Graduate and Above,0
Meghalaya,2001,Female,Poverty,1
Meghalaya,2001,Female,Primary,6
Meghalaya,2001,Female,Professional Activity,0
Meghalaya,2001,Female,Professional/Career Problem,0
Meghalaya,2001,Female,Property Dispute,0
Meghalaya,2001,Female,Public Sector Undertaking,0
Meghalaya,2001,Female,Retired Person,1
Meghalaya,2001,Female,Self-employed (Business activity),0
Meghalaya,2001,Female,Seperated,1
Meghalaya,2001,Female,Service (Government),2
Meghalaya,2001,Female,Service (Private),0
Meghalaya,2001,Female,Student,0
Meghalaya,2001,Female,Suspected/Illicit Relation,0
Meghalaya,2001,Female,Unemployed,2
Meghalaya,2001,Female,Unemployment,0
Meghalaya,2001,Female,Widowed/Widower,2
Meghalaya,2001,Male,Bankruptcy or Sudden change in Economic,1
Meghalaya,2001,Male,By Consuming Insecticides,0
Meghalaya,2001,Male,By Consuming Other Poison,0
Meghalaya,2001,Male,By Drowning,4
Meghalaya,2001,Male,By Fire-Arms,4
Meghalaya,2001,Male,By Fire/Self Immolation,4
Meghalaya,2001,Male,By Hanging,24
Meghalaya,2001,Male,By Jumping from (Building),0
Meghalaya,2001,Male,By Jumping from (Other sites),2
Meghalaya,2001,Male,By Jumping off Moving Vehicles/Trains,1
Meghalaya,2001,Male,By Machine,0
Meghalaya,2001,Male,By Other means (please specify),28
Meghalaya,2001,Male,By Over Alcoholism,1
Meghalaya,2001,Male,By Overdose of sleeping pills,0
Meghalaya,2001,Male,By Self Infliction of injury,0
Meghalaya,2001,Male,By coming under running vehicles/trains,0
Meghalaya,2001,Male,By touching electric wires,1
Meghalaya,2001,Male,Cancellation/Non-Settlement of Marriage,0
Meghalaya,2001,Male,Cancer,0
Meghalaya,2001,Male,Causes Not known,35
Meghalaya,2001,Male,Death of Dear Person,0
Meghalaya,2001,Male,Diploma,0
Meghalaya,2001,Male,Divorce,0
Meghalaya,2001,Male,Divorcee,0
Meghalaya,2001,Male,Dowry Dispute,0
Meghalaya,2001,Male,Drug Abuse/Addiction,0
Meghalaya,2001,Male,Failure in Examination,0
Meghalaya,2001,Male,Fall in Social Reputation,0
Meghalaya,2001,Male,Family Problems,3
Meghalaya,2001,Male,Farming/Agriculture Activity,2
Meghalaya,2001,Male,Graduate,4
Meghalaya,2001,Male,House Wife,0
Meghalaya,2001,Male,Hr. Secondary/Intermediate/Pre-Universit,4
Meghalaya,2001,Male,Ideological Causes/Hero Worshipping,0
Meghalaya,2001,Male,Illegitimate Pregnancy,0
Meghalaya,2001,Male,Illness (Aids/STD),0
Meghalaya,2001,Male,Insanity/Mental Illness,2
Meghalaya,2001,Male,Love Affairs,0
Meghalaya,2001,Male,Married,35
Meghalaya,2001,Male,Matriculate/Secondary,6
Meghalaya,2001,Male,Middle,26
Meghalaya,2001,Male,Never Married,29
Meghalaya,2001,Male,No Education,16
Meghalaya,2001,Male,Not having Children(Barrenness/Impotency,0
Meghalaya,2001,Male,Other Causes (Please Specity),15
Meghalaya,2001,Male,Other Prolonged Illness,12
Meghalaya,2001,Male,Others (Please Specify),29
Meghalaya,2001,Male,Paralysis,0
Meghalaya,2001,Male,Physical Abuse (Rape/Incest Etc.),0
Meghalaya,2001,Male,Post Graduate and Above,0
Meghalaya,2001,Male,Poverty,0
Meghalaya,2001,Male,Primary,13
Meghalaya,2001,Male,Professional Activity,2
Meghalaya,2001,Male,Professional/Career Problem,1
Meghalaya,2001,Male,Property Dispute,0
Meghalaya,2001,Male,Public Sector Undertaking,0
Meghalaya,2001,Male,Retired Person,3
Meghalaya,2001,Male,Self-employed (Business activity),4
Meghalaya,2001,Male,Seperated,0
Meghalaya,2001,Male,Service (Government),8
Meghalaya,2001,Male,Service (Private),2
Meghalaya,2001,Male,Student,7
Meghalaya,2001,Male,Suspected/Illicit Relation,0
Meghalaya,2001,Male,Unemployed,12
Meghalaya,2001,Male,Unemployment,0
Meghalaya,2001,Male,Widowed/Widower,5
Meghalaya,2002,Female,Bankruptcy or Sudden change in Economic Status,0
Meghalaya,2002,Female,By Consuming Insecticides,0
Meghalaya,2002,Female,By Consuming Other Poison,0
Meghalaya,2002,Female,By Drowning,4
Meghalaya,2002,Female,By Fire-Arms,0
Meghalaya,2002,Female,By Fire/Self Immolation,0
Meghalaya,2002,Female,By Hanging,11
Meghalaya,2002,Female,By Jumping from (Building),0
Meghalaya,2002,Female,By Jumping from (Other sites),1
Meghalaya,2002,Female,By Jumping off Moving Vehicles/Trains,0
Meghalaya,2002,Female,By Machine,0
Meghalaya,2002,Female,By Other means,2
Meghalaya,2002,Female,By Over Alcoholism,0
Meghalaya,2002,Female,By Overdose of sleeping pills,0
Meghalaya,2002,Female,By Self Infliction of injury,0
Meghalaya,2002,Female,By coming under running vehicles/trains,0
Meghalaya,2002,Female,By touching electric wires,0
Meghalaya,2002,Female,Cancellation/Non-Settlement of Marriage,0
Meghalaya,2002,Female,Cancer,0
Meghalaya,2002,Female,Causes Not known,11
Meghalaya,2002,Female,Death of Dear Person,0
Meghalaya,2002,Female,Diploma,0
Meghalaya,2002,Female,Divorce,0
Meghalaya,2002,Female,Divorcee,0
Meghalaya,2002,Female,Dowry Dispute,0
Meghalaya,2002,Female,Drug Abuse/Addiction,0
Meghalaya,2002,Female,Failure in Examination,1
Meghalaya,2002,Female,Fall in Social Reputation,0
Meghalaya,2002,Female,Family Problems,2
Meghalaya,2002,Female,Farming/Agriculture Activity,0
Meghalaya,2002,Female,Graduate,0
Meghalaya,2002,Female,House Wife,11
Meghalaya,2002,Female,Hr. Secondary/Intermediate/Pre-Universit,0
Meghalaya,2002,Female,Ideological Causes/Hero Worshipping,0
Meghalaya,2002,Female,Illegitimate Pregnancy,0
Meghalaya,2002,Female,Illness (Aids/STD),0
Meghalaya,2002,Female,Insanity/Mental Illness,2
Meghalaya,2002,Female,Love Affairs,0
Meghalaya,2002,Female,Married,11
Meghalaya,2002,Female,Matriculate/Secondary,0
Meghalaya,2002,Female,Middle,3
Meghalaya,2002,Female,Never Married,6
Meghalaya,2002,Female,No Education,10
Meghalaya,2002,Female,Not having Children (Barrenness/Impotency,0
Meghalaya,2002,Female,Other Causes (Please Specity),0
Meghalaya,2002,Female,Other Prolonged Illness,0
Meghalaya,2002,Female,Others (Please Specify),2
Meghalaya,2002,Female,Paralysis,0
Meghalaya,2002,Female,Physical Abuse (Rape/Incest Etc.),0
Meghalaya,2002,Female,Post Graduate and Above,0
Meghalaya,2002,Female,Poverty,2
Meghalaya,2002,Female,Primary,5
Meghalaya,2002,Female,Professional Activity,0
Meghalaya,2002,Female,Professional/Career Problem,0
Meghalaya,2002,Female,Property Dispute,0
Meghalaya,2002,Female,Public Sector Undertaking,0
Meghalaya,2002,Female,Retired Person,0
Meghalaya,2002,Female,Self-employed (Business activity),0
Meghalaya,2002,Female,Seperated,0
Meghalaya,2002,Female,Service (Government),0
Meghalaya,2002,Female,Service (Private),0
Meghalaya,2002,Female,Student,1
Meghalaya,2002,Female,Suspected/Illicit Relation,0
Meghalaya,2002,Female,Unemployed,4
Meghalaya,2002,Female,Unemployment,0
Meghalaya,2002,Female,Widowed/Widower,1
Meghalaya,2002,Male,Bankruptcy or Sudden change in Economic Status,0
Meghalaya,2002,Male,By Consuming Insecticides,0
Meghalaya,2002,Male,By Consuming Other Poison,0
Meghalaya,2002,Male,By Drowning,9
Meghalaya,2002,Male,By Fire-Arms,1
Meghalaya,2002,Male,By Fire/Self Immolation,0
Meghalaya,2002,Male,By Hanging,26
Meghalaya,2002,Male,By Jumping from (Building),0
Meghalaya,2002,Male,By Jumping from (Other sites),2
Meghalaya,2002,Male,By Jumping off Moving Vehicles/Trains,0
Meghalaya,2002,Male,By Machine,0
Meghalaya,2002,Male,By Other means,8
Meghalaya,2002,Male,By Over Alcoholism,3
Meghalaya,2002,Male,By Overdose of sleeping pills,0
Meghalaya,2002,Male,By Self Infliction of injury,0
Meghalaya,2002,Male,By coming under running vehicles/trains,0
Meghalaya,2002,Male,By touching electric wires,0
Meghalaya,2002,Male,Cancellation/Non-Settlement of Marriage,0
Meghalaya,2002,Male,Cancer,0
Meghalaya,2002,Male,Causes Not known,24
Meghalaya,2002,Male,Death of Dear Person,0
Meghalaya,2002,Male,Diploma,0
Meghalaya,2002,Male,Divorce,0
Meghalaya,2002,Male,Divorcee,0
Meghalaya,2002,Male,Dowry Dispute,0
Meghalaya,2002,Male,Drug Abuse/Addiction,2
Meghalaya,2002,Male,Failure in Examination,1
Meghalaya,2002,Male,Fall in Social Reputation,0
Meghalaya,2002,Male,Family Problems,9
Meghalaya,2002,Male,Farming/Agriculture Activity,8
Meghalaya,2002,Male,Graduate,0
Meghalaya,2002,Male,House Wife,0
Meghalaya,2002,Male,Hr. Secondary/Intermediate/Pre-Universit,2
Meghalaya,2002,Male,Ideological Causes/Hero Worshipping,0
Meghalaya,2002,Male,Illegitimate Pregnancy,0
Meghalaya,2002,Male,Illness (Aids/STD),0
Meghalaya,2002,Male,Insanity/Mental Illness,4
Meghalaya,2002,Male,Love Affairs,2
Meghalaya,2002,Male,Married,26
Meghalaya,2002,Male,Matriculate/Secondary,8
Meghalaya,2002,Male,Middle,9
Meghalaya,2002,Male,Never Married,23
Meghalaya,2002,Male,No Education,21
Meghalaya,2002,Male,Not having Children (Barrenness/Impotency,1
Meghalaya,2002,Male,Other Causes (Please Specity),0
Meghalaya,2002,Male,Other Prolonged Illness,5
Meghalaya,2002,Male,Others (Please Specify),15
Meghalaya,2002,Male,Paralysis,0
Meghalaya,2002,Male,Physical Abuse (Rape/Incest Etc.),0
Meghalaya,2002,Male,Post Graduate and Above,0
Meghalaya,2002,Male,Poverty,0
Meghalaya,2002,Male,Primary,9
Meghalaya,2002,Male,Professional Activity,0
Meghalaya,2002,Male,Professional/Career Problem,1
Meghalaya,2002,Male,Property Dispute,0
Meghalaya,2002,Male,Public Sector Undertaking,0
Meghalaya,2002,Male,Retired Person,0
Meghalaya,2002,Male,Self-employed (Business activity),3
Meghalaya,2002,Male,Seperated,0
Meghalaya,2002,Male,Service (Government),4
Meghalaya,2002,Male,Service (Private),4
Meghalaya,2002,Male,Student,2
Meghalaya,2002,Male,Suspected/Illicit Relation,0
Meghalaya,2002,Male,Unemployed,10
Meghalaya,2002,Male,Unemployment,0
Meghalaya,2002,Male,Widowed/Widower,0
Meghalaya,2003,Female,Bankruptcy or Sudden change in Economic,0
Meghalaya,2003,Female,By Consuming Insecticides,0
Meghalaya,2003,Female,By Consuming Other Poison,0
Meghalaya,2003,Female,By Drowning,0
Meghalaya,2003,Female,By Fire-Arms,0
Meghalaya,2003,Female,By Fire/Self Immolation,1
Meghalaya,2003,Female,By Hanging,8
Meghalaya,2003,Female,By Jumping from (Building),0
Meghalaya,2003,Female,By Jumping from (Other sites),0
Meghalaya,2003,Female,By Jumping off Moving Vehicles/Trains,0
Meghalaya,2003,Female,By Machine,0
Meghalaya,2003,Female,By Other means (please specify),0
Meghalaya,2003,Female,By Over Alcoholism,0
Meghalaya,2003,Female,By Overdose of sleeping pills,0
Meghalaya,2003,Female,By Self Infliction of injury,0
Meghalaya,2003,Female,By coming under running vehicles/trains,0
Meghalaya,2003,Female,By touching electric wires,0
Meghalaya,2003,Female,Cancellation/Non-Settlement of Marriage,0
Meghalaya,2003,Female,Cancer,0
Meghalaya,2003,Female,Causes Not known,4
Meghalaya,2003,Female,Death of Dear Person,0
Meghalaya,2003,Female,Diploma,0
Meghalaya,2003,Female,Divorce,1
Meghalaya,2003,Female,Divorcee,0
Meghalaya,2003,Female,Dowry Dispute,0
Meghalaya,2003,Female,Drug Abuse/Addiction,0
Meghalaya,2003,Female,Failure in Examination,0
Meghalaya,2003,Female,Fall in Social Reputation,0
Meghalaya,2003,Female,Family Problems,1
Meghalaya,2003,Female,Farming/Agriculture Activity,0
Meghalaya,2003,Female,Graduate,0
Meghalaya,2003,Female,House Wife,1
Meghalaya,2003,Female,Hr. Secondary/Intermediate/Pre-Universit,2
Meghalaya,2003,Female,Ideological Causes/Hero Worshipping,0
Meghalaya,2003,Female,Illegitimate Pregnancy,0
Meghalaya,2003,Female,Illness (Aids/STD),0
Meghalaya,2003,Female,Insanity/Mental Illness,1
Meghalaya,2003,Female,Love Affairs,1
Meghalaya,2003,Female,Married,1
Meghalaya,2003,Female,Matriculate/Secondary,2
Meghalaya,2003,Female,Middle,3
Meghalaya,2003,Female,Never Married,6
Meghalaya,2003,Female,No Education,2
Meghalaya,2003,Female,Not having Children(Barrenness/Impotency,0
Meghalaya,2003,Female,Other Causes (Please Specity),1
Meghalaya,2003,Female,Other Prolonged Illness,0
Meghalaya,2003,Female,Others (Please Specify),6
Meghalaya,2003,Female,Paralysis,0
Meghalaya,2003,Female,Physical Abuse (Rape/Incest Etc.),0
